ID,keyword_classification,keyword_confidence,keyword_reason,final_classification,llm_reason,classification_method
SRX396255,unknown,0,No relevant keywords,non-native,Non-Native. condition=DDR,LLM (Fallback)
SRX396259,unknown,0,No relevant keywords,non-native,Non-Native. condition=Growing,LLM (Fallback)
SRX396260,unknown,0,No relevant keywords,non-native,Non-Native. factor=p53,LLM (Fallback)
SRX396265,unknown,0,No relevant keywords,non-native,Non-Native. factor=p53,LLM (Fallback)
SRX396266,unknown,0,No relevant keywords,non-native,Non-Native. condition=pAPO,LLM (Fallback)
SRX396268,unknown,0,No relevant keywords,non-native,Non-Native. factor=p53 | condition=DDR,LLM (Fallback)
SRX3990567,non-native,95,"Highest weight keyword: 'shRNA' (category: strong_non_native, score: 100.0). Matches found: 'shRNA' in 'infection' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX4001754,unknown,0,No relevant keywords,non-native,Non-Native. treatment=mock infected,LLM (Fallback)
SRX4001755,unknown,0,No relevant keywords,non-native,Non-Native. treatment=mock infected (06h),LLM (Fallback)
SRX4001756,unknown,0,No relevant keywords,non-native,Non-Native. treatment=H5N1 IAV infected,LLM (Fallback)
SRX4001757,unknown,0,No relevant keywords,non-native,Non-Native. treatment=H5N1 IAV infected (06h),LLM (Fallback)
SRX4001758,unknown,0,No relevant keywords,non-native,Non-Native. treatment=H5N1-dNS1 IAV infected,LLM (Fallback)
SRX4001759,unknown,0,No relevant keywords,non-native,Non-Native. treatment=H5N1-dNS1 IAV infected (06h),LLM (Fallback)
SRX4001760,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 80.0). Matches found: 'untreated' in 'treatment' (weak_native/80.0)",non-native,Non-Native. treatment=IFNb treated (06h),LLM (Native Validation)
SRX4001761,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 80.0). Matches found: 'untreated' in 'treatment' (weak_native/80.0)",non-native,Non-Native. treatment=IFNb treated (06h),LLM (Native Validation)
SRX4001762,unknown,0,No relevant keywords,non-native,Non-Native. treatment=mock infected (06h),LLM (Fallback)
SRX4001763,unknown,0,No relevant keywords,non-native,Non-Native. treatment=H5N1 IAV infected (06h),LLM (Fallback)
SRX4001764,unknown,0,No relevant keywords,non-native,Non-Native. treatment=H5N1-dNS1 IAV infected (06h),LLM (Fallback)
SRX4001765,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 80.0). Matches found: 'untreated' in 'treatment' (weak_native/80.0)",non-native,Non-Native. treatment=IFNb treated (06h),LLM (Native Validation)
SRX4001818,unknown,0,No relevant keywords,non-native,Non-Native. treatment=mock infected,LLM (Fallback)
SRX4001819,unknown,0,No relevant keywords,non-native,Non-Native. treatment=H5N1 IAV infected (06h),LLM (Fallback)
SRX4001820,unknown,0,No relevant keywords,non-native,Non-Native. treatment=H5N1-dNS1 IAV infected,LLM (Fallback)
SRX4001821,native,50,"Highest weight keyword: 'untreated' (category: weak_native, score: 80.0). Matches found: 'untreated' in 'treatment' (weak_native/80.0)",non-native,Non-Native. treatment=IFNb treated,LLM (Native Validation)
SRX4046302,unknown,0,No relevant keywords,native,Native. cell type=Adult erythroblasts,LLM (Fallback)
SRX4046306,unknown,0,No relevant keywords,native,Native. Cell_type_class=Blood | Cell_type=Erythroblasts | cell type=Adult erythroblasts,LLM (Fallback)
SRX4046307,unknown,0,No relevant keywords,non-native,Non-Native. number of sonications=2,LLM (Fallback)
SRX4046308,unknown,0,No relevant keywords,native,Native. cell type=Adult erythroblasts,LLM (Fallback)
SRX4046309,unknown,0,No relevant keywords,native,Native. Cell_type=Erythroblasts | Metadata=source_name=erythroblast | cell type=Adult erythroblasts,LLM (Fallback)
SRX4046310,unknown,0,No relevant keywords,native,Native. Cell_type_class=Blood | Cell_type=Erythroblasts | cell type=Adult erythroblasts,LLM (Fallback)
SRX4116559,unknown,0,No relevant keywords,native,Native. Cell_type=B cells | tissue=Primary tonsilar B cells,LLM (Fallback)
SRX4116561,unknown,0,No relevant keywords,non-native,Non-Native. source_name=Germinal Center CD77+ B cells,LLM (Fallback)
SRX4174623,non-native,50,"Highest weight keyword: 'induced' (category: weak_non_native, score: 100.0). Matches found: 'induced' in 'treatment' (weak_non_native/100.0); 'induced' in 'treatment' (weak_non_native/87.5)",non-native,,Keyword (Non-Native)
SRX4174629,non-native,50,"Highest weight keyword: 'induced' (category: weak_non_native, score: 100.0). Matches found: 'induced' in 'treatment' (weak_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX4174970,unknown,0,No relevant keywords,non-native,Non-Native. cell type=hASC-derived adipocytes,LLM (Fallback)
SRX4212570,non-native,95,"Highest weight keyword: 'leukemia' (category: strong_non_native, score: 100.0). Matches found: 'leukemia' in 'tumor type' (strong_non_native/100.0); 'untreated' in 'tumor classification' (weak_native/75.0)",non-native,,Keyword (Non-Native)
SRX4212576,non-native,95,"Highest weight keyword: 'leukemia' (category: strong_non_native, score: 100.0). Matches found: 'leukemia' in 'tumor type' (strong_non_native/100.0); 'untreated' in 'tumor classification' (weak_native/77.77777777777779)",non-native,,Keyword (Non-Native)
SRX4212585,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 76.92307692307692). Matches found: 'normal' in 'tumor type' (weak_native/100.0); 'healthy donor' in 'tumor type' (strong_native/76.92307692307692); 'normal' in 'tumor classification' (weak_native/100.0)",native,"Native. tumor classification=Normal B cells, tumor type=Normal healthy control",LLM (Native Validation)
SRX4212587,non-native,95,"Highest weight keyword: 'leukemia' (category: strong_non_native, score: 100.0). Matches found: 'leukemia' in 'tumor type' (strong_non_native/100.0); 'untreated' in 'tumor classification' (weak_native/77.77777777777779)",non-native,,Keyword (Non-Native)
SRX4212593,non-native,95,"Highest weight keyword: 'leukemia' (category: strong_non_native, score: 100.0). Matches found: 'leukemia' in 'tumor type' (strong_non_native/100.0); 'untreated' in 'tumor classification' (weak_native/75.0)",non-native,,Keyword (Non-Native)
SRX4284003,unknown,0,No relevant keywords,non-native,Non-Native. cell line=GM09236,LLM (Fallback)
SRX4284007,unknown,0,No relevant keywords,non-native,Non-Native. cell line=GM09237,LLM (Fallback)
SRX4284011,unknown,0,No relevant keywords,non-native,Non-Native. cell line=GM04025,LLM (Fallback)
SRX4345356,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'subject status' (strong_native/100.0)",non-native,Non-Native. activation=Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX4345358,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'subject status' (strong_native/100.0)",non-native,"Non-Native. source_name=ChIP-seq_NFAT1_Act.5 h_without_CD28, activation=Act. 5 h with anti-CD3 antibody",LLM (Native Validation)
SRX4345360,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'subject status' (strong_native/100.0)",non-native,Non-Native. activation=Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX4345362,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'subject status' (strong_native/100.0)",non-native,Non-Native. activation=Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX4345363,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'subject status' (strong_native/100.0)",non-native,Non-Native. activation=Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX4345364,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'subject status' (strong_native/100.0)",non-native,Non-Native. activation=Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX4345365,native,75,"Highest weight keyword: 'healthy donor' (category: strong_native, score: 100.0). Matches found: 'healthy donor' in 'subject status' (strong_native/100.0)",non-native,Non-Native. activation=Act. 5 h with anti-CD3 and -CD28 antibodies,LLM (Native Validation)
SRX4367421,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 80.0). Matches found: 'overexpression' in 'infected with' (strong_non_native/80.0); 'wild-type' in 'infected with' (weak_native/100.0); 'wt' in 'infected with' (weak_native/100.0)",non-native,,Keyword (Non-Native)
SRX4367422,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 80.0). Matches found: 'overexpression' in 'infected with' (strong_non_native/80.0); 'wild-type' in 'infected with' (weak_native/100.0); 'wt' in 'infected with' (weak_native/100.0)",non-native,,Keyword (Non-Native)
SRX4367431,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'infected with' (weak_native/100.0)",non-native,Non-Native. infected with=a mixture of the wt E1A-expressing vector at an MOI of 5 with an Ad5 mutant containing an E1A deletion (dl312) at an MOI of 95,LLM (Native Validation)
SRX4367432,native,50,"Highest weight keyword: 'wt' (category: weak_native, score: 100.0). Matches found: 'wt' in 'infected with' (weak_native/100.0)",non-native,Non-Native. infected with=a mixture of the wt E1A-expressing vector at an MOI of 5 with an Ad5 mutant containing an E1A deletion (dl312) at an MOI of 95,LLM (Native Validation)
SRX4367441,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 75.0). Matches found: 'overexpression' in 'infected with' (strong_non_native/75.0)",non-native,,Keyword (Non-Native)
SRX4367442,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 75.0). Matches found: 'overexpression' in 'infected with' (strong_non_native/75.0)",non-native,,Keyword (Non-Native)
SRX4370433,unknown,0,No relevant keywords,native,Native. developmental stage=Adult,LLM (Fallback)
SRX4370436,non-native,95,"Highest weight keyword: 'fetal' (category: strong_non_native, score: 100.0). Matches found: 'fetal' in 'source_name' (strong_non_native/100.0); 'fetal' in 'developmental stage' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX4389612,non-native,95,"Highest weight keyword: 'overexpression' (category: strong_non_native, score: 75.0). Matches found: 'induced' in 'source_name' (weak_non_native/77.77777777777779); 'overexpression' in 'source_name' (strong_non_native/75.0)",non-native,,Keyword (Non-Native)
SRX4394213,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0)",native,Native. genotype=Wild type,LLM (Native Validation)
SRX4394214,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0)",native,Native. genotype=Wild type,LLM (Native Validation)
SRX4394221,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0)",native,Native. genotype=Wild type,LLM (Native Validation)
SRX4394222,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0)",native,Native. genotype=Wild type,LLM (Native Validation)
SRX4394225,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0)",native,Native. genotype=Wild type,LLM (Native Validation)
SRX4394226,native,50,"Highest weight keyword: 'wild-type' (category: weak_native, score: 100.0). Matches found: 'wild-type' in 'genotype' (weak_native/100.0)",native,Native. genotype=Wild type,LLM (Native Validation)
SRX447385,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'source_name' (weak_native/100.0); 'normal' in 'cell type' (weak_native/100.0)",non-native,Non-Native. cell line=Lonza CC-2511,LLM (Native Validation)
SRX447387,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'source_name' (weak_native/100.0); 'normal' in 'cell type' (weak_native/100.0)",native,Native. source_name=normal primary dermal fibroblasts,LLM (Native Validation)
SRX447428,unknown,0,No relevant keywords,non-native,Non-Native. source_name=umbilical cord blood,LLM (Fallback)
SRX447429,unknown,0,No relevant keywords,non-native,Non-Native. source_name=umbilical cord blood,LLM (Fallback)
SRX4488114,unknown,0,No relevant keywords,native,Native. source_name=human podocyte,LLM (Fallback)
SRX4521396,unknown,0,No relevant keywords,native,Native. viral infection=mock infected,LLM (Fallback)
SRX4521397,unknown,0,No relevant keywords,non-native,Non-Native. viral infection=ZIKV-bystander,LLM (Fallback)
SRX4521398,unknown,0,No relevant keywords,non-native,Non-Native. viral infection=ZIKV-infected,LLM (Fallback)
SRX4582746,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'source_name' (weak_native/100.0); 'normal' in 'tissue' (weak_native/100.0)",native,Native. Patient localized prostate normal tissue,LLM (Native Validation)
SRX4582747,non-native,95,"Highest weight keyword: 'tumor' (category: strong_non_native, score: 100.0). Matches found: 'tumor' in 'source_name' (strong_non_native/100.0); 'tumor' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX4582748,native,50,"Highest weight keyword: 'normal' (category: weak_native, score: 100.0). Matches found: 'normal' in 'source_name' (weak_native/100.0); 'normal' in 'tissue' (weak_native/100.0)",native,Native. source_name=Patient localized prostate normal tissue,LLM (Native Validation)
SRX4582749,non-native,95,"Highest weight keyword: 'tumor' (category: strong_non_native, score: 100.0). Matches found: 'tumor' in 'source_name' (strong_non_native/100.0); 'tumor' in 'tissue' (strong_non_native/100.0)",non-native,,Keyword (Non-Native)
SRX4637892,native,50,"Highest weight keyword: 'control' (category: weak_native, score: 100.0). Matches found: 'control' in 'condition' (weak_native/100.0)",native,Native. Cell_type_class=Epidermis | Cell_type=Dermal fibroblast | Metadata=source_name=Primary human dermal fibroblast | tissue=human dermal skin | condition=control,LLM (Native Validation)
SRX4637894,unknown,0,No relevant keywords,non-native,Non-Native. source_name=Primary human dermal fibroblast | passages=5,LLM (Fallback)
SRX4637896,unknown,0,No relevant keywords,non-native,Non-Native. treatment=DHT,LLM (Fallback)
SRX4649679,native,50,"Highest weight keyword: 'DMSO' (category: weak_native, score: 100.0). Matches found: 'DMSO' in 'treatment' (weak_native/100.0)",native,Native. treatment=DMSO,LLM (Native Validation)
SRX4649681,unknown,0,No relevant keywords,non-native,Non-Native. treatment=Nutlin3A,LLM (Fallback)
SRX467199,unknown,0,No relevant keywords,native,"Native. disease status=healthy, cell type=erythroid cells",LLM (Fallback)
SRX467200,unknown,0,No relevant keywords,non-native,Non-Native. time point=day 11 of differentiation,LLM (Fallback)
SRX467201,unknown,0,No relevant keywords,non-native,"Non-Native. source_name=D14-erythroid cells, developmental stage=polychromatic orthochromatic erythroblast",LLM (Fallback)
SRX469458,unknown,0,No relevant keywords,non-native,Non-Native. source_name=hASC_anti_EBF1,LLM (Fallback)
SRX4711138,unknown,0,No relevant keywords,native,Native. source_name=Human primary adipose stem cells,LLM (Fallback)
SRX4711139,unknown,0,No relevant keywords,native,Native. Cell_type=Adipose stem cells | Metadata=source_name=Human primary adipose stem cells,LLM (Fallback)
SRX4711140,unknown,0,No relevant keywords,non-native,Non-Native. cell type=ASCs on day 1 after adipogenic induction,LLM (Fallback)
SRX4711141,unknown,0,No relevant keywords,native,Native. Cell_type=Adipose stem cells | Metadata=source_name=Human primary adipose stem cells,LLM (Fallback)
SRX4711142,unknown,0,No relevant keywords,native,Native. source_name=Human primary adipose stem cells,LLM (Fallback)
