0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
SRX2088130	Stat5a	Breast	Mammary glands	source_name=Mammary	strain=mixed	tissue=Mammary gland	state=lactation day one	genotype=homozygous for the Stat5 enhancer mutation (Stat5deltaE/deltaE)																						
SRX2088131	Stat5a	Breast	Mammary glands	source_name=Mammary	strain=mixed	tissue=Mammary gland	state=lactation day one	genotype=homozygous for the Stat5 enhancer mutation (Stat5deltaE/deltaE)																						
SRX2088132	Stat5a	Breast	Mammary glands	source_name=Mammary	strain=mixed	tissue=Mammary gland	state=involution 12 hours	genotype=homozygous for the Stat5 enhancer mutation (Stat5deltaE/deltaE)																						
SRX2088133	Stat5a	Breast	Mammary glands	source_name=Mammary	strain=mixed	tissue=Mammary gland	state=involution 12 hours	genotype=homozygous for the Stat5 enhancer mutation (Stat5deltaE/deltaE)																						
SRX2088134	Stat5a	Breast	Mammary glands	source_name=Mammary	strain=mixed	tissue=Mammary gland	state=involution 24 hours	genotype=homozygous for the Stat5 enhancer mutation (Stat5deltaE/deltaE)																						
SRX2088135	Stat5a	Breast	Mammary glands	source_name=Mammary	strain=mixed	tissue=Mammary gland	state=involution 24 hours	genotype=homozygous for the Stat5 enhancer mutation (Stat5deltaE/deltaE)																						
SRX2088142	Stat5a	Breast	Mammary glands	source_name=Mammary	strain=mixed	tissue=Mammary gland	state=lactation day one	genotype=one Stat5-null allele and one mutant allele (Stat5deltaE/-)																						
SRX20904785	Relb	Blood	Dendritic Cells	source_name=Bone Marrow	tissue=Bone Marrow	strain=C57BL/6	cell type=BMDCs	genotype=WT	treatment=none																					
SRX20904786	Relb	Blood	Dendritic Cells	source_name=Bone Marrow	tissue=Bone Marrow	strain=C57BL/6	cell type=BMDCs	genotype=WT	treatment=LPS (10ng/mL)																					
SRX20904787	Rela	Blood	Dendritic Cells	source_name=Bone Marrow	tissue=Bone Marrow	strain=C57BL/6	cell type=BMDCs	genotype=WT	treatment=LPS (10ng/mL)																					
SRX20904788	Relb	Blood	Dendritic Cells	source_name=Bone Marrow	tissue=Bone Marrow	strain=C57BL/6	cell type=BMDCs	genotype=RelBko	treatment=none																					
SRX20904789	Relb	Blood	Dendritic Cells	source_name=Bone Marrow	tissue=Bone Marrow	strain=C57BL/6	cell type=BMDCs	genotype=RelBko	treatment=LPS (10ng/mL)																					
SRX20904790	Rela	Blood	Dendritic Cells	source_name=Bone Marrow	tissue=Bone Marrow	strain=C57BL/6	cell type=BMDCs	genotype=RelBko	treatment=LPS (10ng/mL)																					
SRX209468	Ldb1	Blood	Bone Marrow Cells	GEO Accession=GSM1051274	cell type=bone marrow cells																									
SRX209469	Tal1	Blood	Bone Marrow Cells	GEO Accession=GSM1051275	cell type=bone marrow cells																									
SRX209672	Ep300	Neural	Cerebellar Cortex	source_name=mouse postnatal (P0) cortex	strain=129/C57BL/6	tissue=mouse cortex	developmental stage=P0																							
SRX209678	Pgr	Breast	Mammary glands	"source_name=Mammary glands of 10-week-old wildtype mice treated with E+EP6h, PR ChIP"	strain/background=BALB/c	genotype=wildtype	gender=female	tissue=mammary gland	age=10 weeks	treatment=17β-estradiol for 24 hours and then 17β-estradiol plus progesterone for 6 hrs																				
SRX209679	Pgr	Breast	Mammary glands	"source_name=Mammary glands of 10-week-old wildtype mice treated with E+EP6h, PR ChIP"	strain/background=BALB/c	genotype=wildtype	gender=female	tissue=mammary gland	age=10 weeks	treatment=17β-estradiol for 24 hours and then 17β-estradiol plus progesterone for 6 hrs																				
SRX20969410	Ctcf	Blood	Bone Marrow Cells	source_name=Lineage- bone marrow cells in femora and tibiae	strain=C57BL/6	donor genotype=CD45.2(+) Brd9fl/fl	recipient genotype=CD45.1(+) CD45.2(-)	timing of preparation=5 months after pIpC injection																						
SRX20969412	Ctcf	Blood	Bone Marrow Cells	source_name=Lineage- bone marrow cells in femora and tibiae	strain=C57BL/6	donor genotype=CD45.2(+) Mx1-Cre Brd9fl/fl	recipient genotype=CD45.1(+) CD45.2(-)	timing of preparation=5 months after pIpC injection																						
SRX209795	Nfib	Epidermis	Hair follicle stem cells	source_name=HfSCs_NFIB_ChIPSeq	strain=CD-1	gender=female	age=P52-60	tissue=Mouse back skin	cell type=Hair follicle stem cells (HfSCs)	sorting markers=integrin α6 and CD34																				
SRX209797	Nfib	Epidermis	Hair follicle stem cells	source_name=HfSCs_NFIB_ChIPSeq	strain=CD-1	gender=female	age=P52-60	tissue=Mouse back skin	cell type=Hair follicle stem cells (HfSCs)	sorting markers=integrin α6 and CD34																				
SRX21026467	Nfe2l2	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026468	Nfe2l2	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026469	Nfe2l2	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026470	Nfe2l2	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026471	Rela	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026472	Rela	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026473	Rela	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026474	Rela	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026476	Nfe2l2	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026477	Nfe2l2	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026478	Nfe2l2	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026479	Nfe2l2	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026480	Rela	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026481	Rela	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026482	Rela	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21026483	Rela	Neural	Cerebral Cortex	source_name=cerebral cortex	tissue=cerebral cortex	cell line=primary cells in culture	cell type=astrocytes	genotype=wildtype	"treatment=The astrocytes were treated with DMSO or 5 µM Sulforaphane (SLF) for 1 h, and then stimulated (inflamm) or not (NT) with a cytokine cocktail containing 3 ng/mL IL-1α, 30 ng/mL TNFα, and 400 ng/mL C1q."																					
SRX21064439	Esr2	Gonad	Ovary	source_name=ovary	strain=CB57BL6	genotype=Deleted ERBeta	tissue=ovary																							
SRX21064440	Esr2	Gonad	Ovary	source_name=ovary	strain=CB57BL6	genotype=Deleted ERBeta	tissue=ovary																							
SRX21075613	Nipbl	Blood	Pre-B cells	source_name=mouse large pre-B cell (CD19+CD43+BP1+)	cell type=mouse large pre-B cell (CD19+CD43+BP1+)	"genotype=Wild-type (IKE5 fl/fl, Cre-)"																								
SRX21075614	Nipbl	Blood	Pre-B cells	source_name=mouse large pre-B cell (CD19+CD43+BP1+)	cell type=mouse large pre-B cell (CD19+CD43+BP1+)	"genotype=IkE5D/D (IKE5 fl/fl, Cd2-cre)"																								
SRX21075615	Nipbl	Blood	Pre-B cells	source_name=mouse large pre-B cell (CD19+CD43+BP1+)	cell type=mouse large pre-B cell (CD19+CD43+BP1+)	"genotype=Wild-type (IKE5 fl/fl, Cre-)"																								
SRX21075616	Nipbl	Blood	Pre-B cells	source_name=mouse large pre-B cell (CD19+CD43+BP1+)	cell type=mouse large pre-B cell (CD19+CD43+BP1+)	"genotype=IkE5D/D (IKE5 fl/fl, Cd2-cre)"																								
SRX21113540	Zfp281	Blood	Th2 Cells	source_name=Spleen	tissue=Spleen	cell type=Th2	strain=C57BL/6	"treatment=Activated for five days in vitro with irradiated APCs, aCD3, aCD28, aIFNg, aIL-12, and IL-4."																						
SRX211468	Cebpa	Blood	Hematopoietic Stem Cells	source_name=Hematopoietic Stem Cells	cell type=Hematopoietic Stem Cells	compartment=LSK (Lin- Sca-1+ Kit+)	strain=C57BL/6 cebpa flox/flox; Mx1Cre																							
SRX21159326	Foxp1	Kidney	Renal tubular epithelial cells	source_name=Kidney	tissue=Kidney	cell type=kidney tubular cells	genotype=Foxp1_KO																							
SRX21250304	Hnf1b	Kidney	Kidney	source_name=kidney	tissue=kidney	age=PND7																								
SRX21261956	INO80	Cardiovascular	Cardiomyocytes	source_name=Heart	tissue=Heart	group=control	cell type=Adult cardiomyocyte	treatment=tarmoxifen																						
SRX21261958	INO80	Cardiovascular	Cardiomyocytes	source_name=Heart	tissue=Heart	group=OE	cell type=Adult cardiomyocyte	treatment=tarmoxifen																						
SRX21261960	INO80	Cardiovascular	Cardiomyocytes	source_name=Heart	tissue=Heart	group=control	cell type=Adult cardiomyocyte	treatment=tarmoxifen																						
SRX21261962	INO80	Cardiovascular	Cardiomyocytes	source_name=Heart	tissue=Heart	group=OE	cell type=Adult cardiomyocyte	treatment=tarmoxifen																						
SRX21261964	INO80	Cardiovascular	Cardiomyocytes	source_name=Heart	tissue=Heart	group=sham	cell type=Adult cardiomyocyte	treatment=none																						
SRX21261966	INO80	Cardiovascular	Cardiomyocytes	source_name=Heart	tissue=Heart	group=TAC 4w	cell type=Adult cardiomyocyte	treatment=none																						
SRX21261967	INO80	Cardiovascular	Cardiomyocytes	source_name=Heart	tissue=Heart	group=TAC 4w	cell type=Adult cardiomyocyte	treatment=none																						
SRX21282783	Ctcf	Gonad	Sperm	source_name=Sperm	treatment=DNaseDTT	cell type=Sperm	genotype=WT																							
SRX21282784	Ctcf	Gonad	Sperm	source_name=Sperm	treatment=DTT	cell type=Sperm	genotype=WT																							
SRX21301484	Rest	Neural	Cortex	source_name=Mouse cortex	"tissue=mouse cortex, bulk tissue"	age=11 months	disease state=Wildtype																							
SRX21301485	Rest	Neural	Cortex	source_name=Mouse cortex	"tissue=mouse cortex, bulk tissue"	age=11 months	disease state=Wildtype																							
SRX21301486	Rest	Neural	Cortex	source_name=Mouse cortex	"tissue=mouse cortex, bulk tissue"	age=11 months	disease state=Alzheimer's Disease																							
SRX21301487	Rest	Neural	Cortex	source_name=Mouse cortex	"tissue=mouse cortex, bulk tissue"	age=11 months	disease state=Alzheimer's Disease																							
SRX21310614	Meis1	Cardiovascular	Heart	source_name=Heart	tissue=Heart	treatment=Vehicle																								
SRX21310615	Meis1	Cardiovascular	Heart	source_name=Heart	tissue=Heart	treatment=Paromomycin/Neomycin																								
SRX21310616	Hoxb13	Cardiovascular	Heart	source_name=Heart	tissue=Heart	treatment=Paromomycin/Neomycin																								
SRX21310621	Meis1	Cardiovascular	Heart	source_name=Heart	tissue=Heart	treatment=Vehicle																								
SRX21310622	Meis1	Cardiovascular	Heart	source_name=Heart	tissue=Heart	treatment=Paromomycin/Neomycin																								
SRX21310623	Hoxb13	Cardiovascular	Heart	source_name=Heart	tissue=Heart	treatment=Paromomycin/Neomycin																								
SRX21310624	Hoxb13	Cardiovascular	Heart	source_name=Heart	tissue=Heart	treatment=Vehicle																								
SRX21310625	Hoxb13	Cardiovascular	Heart	source_name=Heart	tissue=Heart	treatment=Vehicle																								
SRX2136458	Foxo1	Blood	Pro-B cells	source_name=C10	cell line=C10 (HFATL-1 + ER-C/EBPa)	target=ChIP Foxo1																								
